Industry,Event,Date,Industry_Return,Market_Return,Expected_Return
Real_Estate_and_Construction,Donald Trump Reelection,11/07/2024,0.0103237916471139,-0.0031836603987156,-0.004699233552236875
Real_Estate_and_Construction,Donald Trump Reelection,11/08/2024,-0.0055736182071528,-0.0083899776837473,-0.010494013625621544
Real_Estate_and_Construction,Donald Trump Reelection,11/11/2024,0.0,0.0065408420801129,0.0061244158918542175
Real_Estate_and_Construction,Donald Trump Reelection,11/12/2024,-0.0149462867818775,-0.0122335928021004,-0.014772067205188772
Real_Estate_and_Construction,Donald Trump Reelection,11/13/2024,0.0,0.0005606917826896,-0.0005316624610698569
Real_Estate_and_Construction,Donald Trump Reelection,11/14/2024,0.0222854433380748,0.0050932582368998,0.004513213663875945
Real_Estate_and_Construction,Donald Trump Reelection,11/15/2024,0.0004638218923933,-0.0009416316622481,-0.0022037914316826394
Real_Estate_and_Construction,Donald Trump Reelection,11/18/2024,0.0027816411682892,0.0056674074207292,0.005152258129946057
Real_Estate_and_Construction,Donald Trump Reelection,11/19/2024,0.0101710587147481,-0.0012701225673696,-0.002569411206097631
Real_Estate_and_Construction,Donald Trump Reelection,11/20/2024,-0.0324942791762014,-0.0017162492090072,-0.0030659629204159503
Real_Estate_and_Construction,Donald Trump Reelection,11/21/2024,0.0061494796594134,0.0079404962530842,0.007682271025747466
Real_Estate_and_Construction,Donald Trump Reelection,11/22/2024,0.0159849553361541,0.0138416560184246,0.014250430656811074
Real_Estate_and_Construction,Donald Trump Reelection,11/25/2024,-0.000462748727441,0.0035826953603794,0.002831913970209322
Real_Estate_and_Construction,Donald Trump Reelection,11/26/2024,-0.0166666666666667,-0.0039920143224922,-0.005598954593674408
Real_Estate_and_Construction,Donald Trump Reelection,11/27/2024,0.0080037664783427,0.00196161529542,0.00102760548428679
Real_Estate_and_Construction,Donald Trump Reelection,11/28/2024,-0.0168145726296122,0.0007734798153513,-0.00029482329357082156
Real_Estate_and_Construction,Donald Trump Reelection,11/29/2024,-0.0147268408551068,0.0007365610335627,-0.00033591495382312485
Real_Estate_and_Construction,Donald Trump Reelection,12/02/2024,0.0028929604628735,0.0030891347653454,0.0022825669088356914
Real_Estate_and_Construction,Donald Trump Reelection,12/03/2024,-0.0115384615384614,0.0055937155282699,0.005070236945562832
Real_Estate_and_Construction,Donald Trump Reelection,12/04/2024,0.0058365758754863,-0.0028232390882925,-0.004298074323300206
Real_Estate_and_Construction,Donald Trump Reelection,12/05/2024,0.0072533849129594,0.0016315874008696,0.000660274996669359
Real_Estate_and_Construction,Donald Trump Reelection,12/06/2024,-0.0115218434949592,-0.0048866720172878,-0.006594734201115341
Real_Estate_and_Construction,Donald Trump Reelection,11/07/2024,0.0103237916471139,-0.0031836603987156,-0.004699233552236875
Real_Estate_and_Construction,Donald Trump Reelection,11/08/2024,-0.0055736182071528,-0.0083899776837473,-0.010494013625621544
Real_Estate_and_Construction,Donald Trump Reelection,11/11/2024,0.0,0.0065408420801129,0.0061244158918542175
Real_Estate_and_Construction,Donald Trump Reelection,11/12/2024,-0.0149462867818775,-0.0122335928021004,-0.014772067205188772
Real_Estate_and_Construction,Donald Trump Reelection,11/13/2024,0.0,0.0005606917826896,-0.0005316624610698569
Real_Estate_and_Construction,Donald Trump Reelection,11/14/2024,0.0222854433380748,0.0050932582368998,0.004513213663875945
Real_Estate_and_Construction,Donald Trump Reelection,11/15/2024,0.0004638218923933,-0.0009416316622481,-0.0022037914316826394
Real_Estate_and_Construction,Donald Trump Reelection,11/18/2024,0.0027816411682892,0.0056674074207292,0.005152258129946057
Real_Estate_and_Construction,Donald Trump Reelection,11/19/2024,0.0101710587147481,-0.0012701225673696,-0.002569411206097631
Real_Estate_and_Construction,Donald Trump Reelection,11/20/2024,-0.0324942791762014,-0.0017162492090072,-0.0030659629204159503
Real_Estate_and_Construction,Donald Trump Reelection,11/21/2024,0.0061494796594134,0.0079404962530842,0.007682271025747466
Real_Estate_and_Construction,Donald Trump Reelection,11/22/2024,0.0159849553361541,0.0138416560184246,0.014250430656811074
Real_Estate_and_Construction,Donald Trump Reelection,11/25/2024,-0.000462748727441,0.0035826953603794,0.002831913970209322
Real_Estate_and_Construction,Donald Trump Reelection,11/26/2024,-0.0166666666666667,-0.0039920143224922,-0.005598954593674408
Real_Estate_and_Construction,Donald Trump Reelection,11/27/2024,0.0080037664783427,0.00196161529542,0.00102760548428679
Real_Estate_and_Construction,Donald Trump Reelection,11/28/2024,-0.0168145726296122,0.0007734798153513,-0.00029482329357082156
Real_Estate_and_Construction,Donald Trump Reelection,11/29/2024,-0.0147268408551068,0.0007365610335627,-0.00033591495382312485
Real_Estate_and_Construction,Donald Trump Reelection,12/02/2024,0.0028929604628735,0.0030891347653454,0.0022825669088356914
Real_Estate_and_Construction,Donald Trump Reelection,12/03/2024,-0.0115384615384614,0.0055937155282699,0.005070236945562832
Real_Estate_and_Construction,Donald Trump Reelection,12/04/2024,0.0058365758754863,-0.0028232390882925,-0.004298074323300206
Real_Estate_and_Construction,Donald Trump Reelection,12/05/2024,0.0072533849129594,0.0016315874008696,0.000660274996669359
Real_Estate_and_Construction,Donald Trump Reelection,12/06/2024,-0.0115218434949592,-0.0048866720172878,-0.006594734201115341
Real_Estate_and_Construction,Donald Trump Reelection,11/07/2024,0.0103237916471139,-0.0031836603987156,-0.004699233552236875
Real_Estate_and_Construction,Donald Trump Reelection,11/08/2024,-0.0055736182071528,-0.0083899776837473,-0.010494013625621544
Real_Estate_and_Construction,Donald Trump Reelection,11/11/2024,0.0,0.0065408420801129,0.0061244158918542175
Real_Estate_and_Construction,Donald Trump Reelection,11/12/2024,-0.0149462867818775,-0.0122335928021004,-0.014772067205188772
Real_Estate_and_Construction,Donald Trump Reelection,11/13/2024,0.0,0.0005606917826896,-0.0005316624610698569
Real_Estate_and_Construction,Donald Trump Reelection,11/14/2024,0.0222854433380748,0.0050932582368998,0.004513213663875945
Real_Estate_and_Construction,Donald Trump Reelection,11/15/2024,0.0004638218923933,-0.0009416316622481,-0.0022037914316826394
Real_Estate_and_Construction,Donald Trump Reelection,11/18/2024,0.0027816411682892,0.0056674074207292,0.005152258129946057
Real_Estate_and_Construction,Donald Trump Reelection,11/19/2024,0.0101710587147481,-0.0012701225673696,-0.002569411206097631
Real_Estate_and_Construction,Donald Trump Reelection,11/20/2024,-0.0324942791762014,-0.0017162492090072,-0.0030659629204159503
Real_Estate_and_Construction,Donald Trump Reelection,11/21/2024,0.0061494796594134,0.0079404962530842,0.007682271025747466
Real_Estate_and_Construction,Donald Trump Reelection,11/22/2024,0.0159849553361541,0.0138416560184246,0.014250430656811074
Real_Estate_and_Construction,Donald Trump Reelection,11/25/2024,-0.000462748727441,0.0035826953603794,0.002831913970209322
Real_Estate_and_Construction,Donald Trump Reelection,11/26/2024,-0.0166666666666667,-0.0039920143224922,-0.005598954593674408
Real_Estate_and_Construction,Donald Trump Reelection,11/27/2024,0.0080037664783427,0.00196161529542,0.00102760548428679
Real_Estate_and_Construction,Donald Trump Reelection,11/28/2024,-0.0168145726296122,0.0007734798153513,-0.00029482329357082156
Real_Estate_and_Construction,Donald Trump Reelection,11/29/2024,-0.0147268408551068,0.0007365610335627,-0.00033591495382312485
Real_Estate_and_Construction,Donald Trump Reelection,12/02/2024,0.0028929604628735,0.0030891347653454,0.0022825669088356914
Real_Estate_and_Construction,Donald Trump Reelection,12/03/2024,-0.0115384615384614,0.0055937155282699,0.005070236945562832
Real_Estate_and_Construction,Donald Trump Reelection,12/04/2024,0.0058365758754863,-0.0028232390882925,-0.004298074323300206
