Industry,Event,Date,Industry_Return,Market_Return,Expected_Return
Manufacturing_and_Industrial_Goods,Donald Trump Reelection,11/07/2024,0.0063985094924938,0.0092289307851682,0.012571474283652071
Manufacturing_and_Industrial_Goods,Donald Trump Reelection,11/08/2024,-0.0181653045205999,-0.0056940983831543,-0.006894374337457949
Manufacturing_and_Industrial_Goods,Donald Trump Reelection,11/11/2024,0.0171137696598948,0.0100204994400372,0.013604009664712894
Manufacturing_and_Industrial_Goods,Donald Trump Reelection,11/12/2024,-0.0313778721600714,-0.0142687875479528,-0.018079342172899276
Manufacturing_and_Industrial_Goods,Donald Trump Reelection,11/13/2024,0.0117370892018779,-0.0033582451304776,-0.003847448320972562
Manufacturing_and_Industrial_Goods,Donald Trump Reelection,11/14/2024,0.0171693593885948,0.0080357562565294,0.01101507748973908
Manufacturing_and_Industrial_Goods,Donald Trump Reelection,11/15/2024,0.0018248593104126,-0.002251211828612,-0.0024034155827409235
Manufacturing_and_Industrial_Goods,Donald Trump Reelection,11/18/2024,-0.0122951372130586,-0.0039654640076481,-0.004639514771393502
Manufacturing_and_Industrial_Goods,Donald Trump Reelection,11/19/2024,-0.0009220698656987,0.0015787490381802,0.002592449373149453
Manufacturing_and_Industrial_Goods,Donald Trump Reelection,11/20/2024,0.0069220120956359,-0.0089486200836395,-0.011139626828838282
Manufacturing_and_Industrial_Goods,Donald Trump Reelection,11/21/2024,-0.0050412046751195,0.0051914370761474,0.007304900020344
Manufacturing_and_Industrial_Goods,Donald Trump Reelection,11/22/2024,0.0147397367953845,0.0113906615597876,0.015391272030054678
Manufacturing_and_Industrial_Goods,Donald Trump Reelection,11/25/2024,0.0172492192424755,0.0081432325251025,0.011155271330467257
Manufacturing_and_Industrial_Goods,Donald Trump Reelection,11/26/2024,-0.0138331370775763,-0.0087039830596701,-0.010820518206721818
Manufacturing_and_Industrial_Goods,Donald Trump Reelection,11/27/2024,0.021266954516933,0.0015995367657963,0.0026195652324289367
Manufacturing_and_Industrial_Goods,Donald Trump Reelection,11/28/2024,0.0044306602282733,0.0078246920108884,0.010739761760698104
