Industry,Event,Date,Industry_Return,Market_Return,Expected_Return,Abnormal_Return
Defense_and_Aerospace,Donald Trump Reelection,11/07/2024,0.0031897926634769,0.0092289307851682,0.0113954842798595,-0.008205691616382599
Defense_and_Aerospace,Donald Trump Reelection,11/08/2024,-0.012718600953895,-0.0056940983831543,-0.0067971993643472,-0.005921401589547799
Defense_and_Aerospace,Donald Trump Reelection,11/11/2024,0.0177133655394525,0.0100204994400372,0.0123604866234367,0.005352878916015798
Defense_and_Aerospace,Donald Trump Reelection,11/12/2024,-0.0332278481012657,-0.0142687875479528,-0.0172506137189692,-0.0159772343822965
Defense_and_Aerospace,Donald Trump Reelection,11/13/2024,0.0032733224222585,-0.0033582451304776,-0.0039495577236376,0.0072228801458961
Defense_and_Aerospace,Donald Trump Reelection,11/14/2024,0.0016313213703098,0.0080357562565294,0.0099408837100282,-0.0083095623397184
Defense_and_Aerospace,Donald Trump Reelection,11/15/2024,0.017915309446254,-0.002251211828612,-0.0025999720318,0.020515281478054
Defense_and_Aerospace,Donald Trump Reelection,11/18/2024,0.048,-0.0039654640076481,-0.0046898190211631,0.0526898190211631
Defense_and_Aerospace,Donald Trump Reelection,11/19/2024,0.0519083969465647,0.0015787490381802,0.0020691380820599,0.0498392588645048
Defense_and_Aerospace,Donald Trump Reelection,11/20/2024,-0.0145137880986937,-0.0089486200836395,-0.0107647908661996,-0.003748997232494101
Defense_and_Aerospace,Donald Trump Reelection,11/21/2024,0.027982326951399,0.0051914370761474,0.0064733706167963,0.0215089563346027
Defense_and_Aerospace,Donald Trump Reelection,11/22/2024,-0.0028653295128939,0.0113906615597876,0.0140308529883841,-0.016896182501278
Defense_and_Aerospace,Donald Trump Reelection,11/25/2024,-0.0129310344827586,0.0081432325251025,0.0100719081643368,-0.0230029426470954
Defense_and_Aerospace,Donald Trump Reelection,11/26/2024,0.0101892285298399,-0.0087039830596701,-0.0104665535623295,0.0206557820921694
Defense_and_Aerospace,Donald Trump Reelection,11/27/2024,0.0403458213256484,0.0015995367657963,0.0020944804269642,0.0382513408986842
Defense_and_Aerospace,Donald Trump Reelection,11/28/2024,-0.0041551246537395,0.0078246920108884,0.0096835750224796,-0.0138386996762191
Defense_and_Aerospace,Donald Trump Reelection,11/29/2024,-0.0180806675938803,0.0004237784785252,0.0006611120189078,-0.0187417796127881
Defense_and_Aerospace,Donald Trump Reelection,12/02/2024,-0.0113314447592067,-0.0001203566430614,-2.2437927754601597e-06,-0.01132920096643124
Defense_and_Aerospace,Donald Trump Reelection,12/03/2024,0.0028653295128939,0.0059511298852459,0.0073995130766694,-0.0045341835637755
Defense_and_Aerospace,Donald Trump Reelection,12/04/2024,-0.0071428571428571,0.005384656085942,0.006708924154861,-0.0138517812977181
Defense_and_Aerospace,Donald Trump Reelection,12/05/2024,0.0014388489208632,-0.0001951711732084,-9.345028065417672e-05,0.0015322992015173768
Defense_and_Aerospace,Donald Trump Reelection,12/06/2024,-0.0043103448275861,0.0027570170944359,0.0035055661526447,-0.0078159109802308
Defense_and_Aerospace,Donald Trump Reelection,11/07/2024,0.0031897926634769,0.0092289307851682,0.0113954842798595,-0.008205691616382599
Defense_and_Aerospace,Donald Trump Reelection,11/08/2024,-0.012718600953895,-0.0056940983831543,-0.0067971993643472,-0.005921401589547799
Defense_and_Aerospace,Donald Trump Reelection,11/11/2024,0.0177133655394525,0.0100204994400372,0.0123604866234367,0.005352878916015798
Defense_and_Aerospace,Donald Trump Reelection,11/12/2024,-0.0332278481012657,-0.0142687875479528,-0.0172506137189692,-0.0159772343822965
Defense_and_Aerospace,Donald Trump Reelection,11/13/2024,0.0032733224222585,-0.0033582451304776,-0.0039495577236376,0.0072228801458961
