Industry,Event,Date,Industry_Return,Market_Return,Expected_Return,Abnormal_Return
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,02/25/2022,0.0803402201395273,0.0322103038373315,0.0300126438166001,0.0503275763229272
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,02/28/2022,0.091863625147992,0.0083369440379093,0.0083951335388139,0.0834684916091781
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/01/2022,0.0016025878421219,-0.0275365142595239,-0.0240885579047031,0.025691145746825
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/02/2022,0.0096000370898365,0.0134240547651665,0.0130015512929409,-0.003401514203104401
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/03/2022,-0.0285262581333949,-0.0335054022624353,-0.0294934317403923,0.0009671736069973985
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/04/2022,-0.0114192054531903,-0.0344626676157492,-0.0303602428548603,0.01894103740167
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/07/2022,-0.0173266649263986,-0.0112390044347948,-0.009331037844752,-0.0079956270816466
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/08/2022,0.0092357421702771,0.0024934441766213,0.0031037996264128,0.0061319425438642996
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/09/2022,0.0166390746807449,0.0443135264905591,0.0409722046952836,-0.024333130014538698
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/10/2022,-0.0081833199285498,-0.0056603957206656,-0.0042795648963841,-0.003903755032165699
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/11/2022,0.0437294801362255,0.0125779232352447,0.0122353727073492,0.031494107428876296
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/14/2022,0.0308298713942445,0.0130997385503788,0.0127078804747012,0.0181219909195433
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/15/2022,-0.0214723099786233,-0.0104341958912371,-0.0086022775400366,-0.012870032438586698
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/16/2022,0.0227271979965284,0.0319780037335342,0.0298022942921276,-0.007075096295599201
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/17/2022,-0.0107280283996311,0.0033579306283035,0.0038865987343415,-0.0146146271339726
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/18/2022,0.006971342563864,0.0086242841651398,0.0086553222263641,-0.0016839796625000994
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/21/2022,-0.0069230794057298,-0.0070899862345332,-0.0055740700639101,-0.0013490093418197001
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/22/2022,0.0007745033418611,0.0050460332453183,0.0054151885926553,-0.0046406852507942
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/23/2022,0.0139319963109156,-0.0052575240403228,-0.0039147615019892,0.0178467578129048
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/24/2022,0.0,-0.005161530199662,-0.0038278383435179,0.0038278383435179
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/25/2022,0.006870231376125,0.0030153352457129,0.003576375989554,0.003293855386571
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/28/2022,0.0053071299281113,0.005430411309899,0.0057632458762317,-0.0004561159481203999
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/29/2022,0.0052790141094081,0.0200284765068818,0.0189819058002198,-0.013702891690811701
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/30/2022,-0.0135034780419096,-0.0102131025497859,-0.0084020758247637,-0.0051014022171459
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,03/31/2022,-0.0114068152937053,-0.0052838354977082,-0.0039385867283181,-0.0074682285653872
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,04/01/2022,0.0161539864237365,0.0027363004756058,0.0033237078665362,0.0128302785572003
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,04/04/2022,0.0454200139392908,0.0052738425216796,0.0056214716384642,0.0397985423008266
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,04/05/2022,-0.0427226369611677,0.0012704986370639,0.0019964130669729,-0.044719050028140604
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,04/06/2022,-0.1906202815424055,-0.0120007857494029,-0.0100208366638678,-0.1805994448785377
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,04/07/2022,0.0813084576532221,-0.0029808698208497,-0.0018532336566452,0.08316169130986731
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,02/25/2022,0.0803402201395273,0.0322103038373315,0.0300126438166001,0.0503275763229272
Defense_and_Aerospace,Start of Russia's full on annexation of Ukraine,02/28/2022,0.091863625147992,0.0083369440379093,0.0083951335388139,0.0834684916091781
