Industry,Event,Date,Industry_Return,Market_Return,Expected_Return,Abnormal_Return
Real_Estate_and_Construction,Donald Trump Reelection,11/07/2024,0.0103237916471139,-0.0031836603987156,-0.0046992335522368,0.0150230251993507
Real_Estate_and_Construction,Donald Trump Reelection,11/08/2024,-0.0055736182071528,-0.0083899776837473,-0.0104940136256215,0.004920395418468701
Real_Estate_and_Construction,Donald Trump Reelection,11/11/2024,0.0,0.0065408420801129,0.0061244158918542,-0.0061244158918542
Real_Estate_and_Construction,Donald Trump Reelection,11/12/2024,-0.0149462867818775,-0.0122335928021004,-0.0147720672051887,-0.00017421957668880064
Real_Estate_and_Construction,Donald Trump Reelection,11/13/2024,0.0,0.0005606917826896,-0.0005316624610698,0.0005316624610698
Real_Estate_and_Construction,Donald Trump Reelection,11/14/2024,0.0222854433380748,0.0050932582368998,0.0045132136638759,0.0177722296741989
Real_Estate_and_Construction,Donald Trump Reelection,11/15/2024,0.0004638218923933,-0.0009416316622481,-0.0022037914316826,0.0026676133240759
Real_Estate_and_Construction,Donald Trump Reelection,11/18/2024,0.0027816411682892,0.0056674074207292,0.005152258129946,-0.0023706169616568
Real_Estate_and_Construction,Donald Trump Reelection,11/19/2024,0.0101710587147481,-0.0012701225673696,-0.0025694112060976,0.012740469920845699
Real_Estate_and_Construction,Donald Trump Reelection,11/20/2024,-0.0324942791762014,-0.0017162492090072,-0.0030659629204159,-0.0294283162557855
Real_Estate_and_Construction,Donald Trump Reelection,11/21/2024,0.0061494796594134,0.0079404962530842,0.0076822710257474,-0.001532791366334
Real_Estate_and_Construction,Donald Trump Reelection,11/22/2024,0.0159849553361541,0.0138416560184246,0.014250430656811,0.0017345246793431003
Real_Estate_and_Construction,Donald Trump Reelection,11/25/2024,-0.000462748727441,0.0035826953603794,0.0028319139702093,-0.0032946626976503002
Real_Estate_and_Construction,Donald Trump Reelection,11/26/2024,-0.0166666666666667,-0.0039920143224922,-0.0055989545936744,-0.0110677120729923
Real_Estate_and_Construction,Donald Trump Reelection,11/27/2024,0.0080037664783427,0.00196161529542,0.0010276054842867,0.006976160994055999
Real_Estate_and_Construction,Donald Trump Reelection,11/28/2024,-0.0168145726296122,0.0007734798153513,-0.0002948232935708,-0.0165197493360414
Real_Estate_and_Construction,Donald Trump Reelection,11/29/2024,-0.0147268408551068,0.0007365610335627,-0.0003359149538231,-0.0143909259012837
Real_Estate_and_Construction,Donald Trump Reelection,12/02/2024,0.0028929604628735,0.0030891347653454,0.0022825669088356,0.0006103935540379001
Real_Estate_and_Construction,Donald Trump Reelection,12/03/2024,-0.0115384615384614,0.0055937155282699,0.0050702369455628,-0.0166086984840242
Real_Estate_and_Construction,Donald Trump Reelection,12/04/2024,0.0058365758754863,-0.0028232390882925,-0.0042980743233002,0.0101346501987865
Real_Estate_and_Construction,Donald Trump Reelection,12/05/2024,0.0072533849129594,0.0016315874008696,0.0006602749966693,0.0065931099162901
Real_Estate_and_Construction,Donald Trump Reelection,12/06/2024,-0.0115218434949592,-0.0048866720172878,-0.0065947342011153,-0.0049271092938439
Real_Estate_and_Construction,Donald Trump Reelection,11/07/2024,0.0103237916471139,-0.0031836603987156,-0.0046992335522368,0.0150230251993507
